split,date,symbol,side,horizon_seconds,rows,clipped_turnover,weighted_pnl_bps,mean_pnl_bps
train,2026-01-23,btcusdt,buy,1,1638748,5057842842.7902,-0.10664994674955791,-0.12750858744745133
train,2026-01-23,btcusdt,sell,1,1677456,5202185926.481899,-0.11599521243815587,-0.1364491536526792
train,2026-01-23,btcusdt,buy,5,1638748,5057842842.7902,-0.2578741862063814,-0.2993766555361725
train,2026-01-23,btcusdt,sell,5,1677456,5202185926.481899,-0.1894120669640615,-0.2621700184751869
train,2026-01-23,btcusdt,buy,10,1638748,5057842842.7902,-0.35396839350549625,-0.36346626567783624
train,2026-01-23,btcusdt,sell,10,1677456,5202185926.481899,-0.04841721363406402,-0.23474365660058336
train,2026-01-23,btcusdt,buy,30,1638748,5057842842.7902,-0.39053648161801247,-0.3970908324955509
train,2026-01-23,btcusdt,sell,30,1677456,5202185926.481899,-0.10560390055448203,-0.24392895364149866
train,2026-01-23,btcusdt,buy,60,1638748,5057842842.7902,-0.4402796578597824,-0.4010850834474921
train,2026-01-23,btcusdt,sell,60,1677456,5202185926.481899,0.38207786294301416,-0.006339998346917485
train,2026-01-23,btcusdt,buy,120,1638748,5057842842.7902,0.09290643674310349,-0.11164190386037352
train,2026-01-23,btcusdt,sell,120,1677456,5202185926.481899,-0.17883083208481051,-0.4211771774152489
train,2026-01-23,btcusdt,buy,300,1638748,5057842842.7902,0.2675226500374806,-0.3682924489801269
train,2026-01-23,btcusdt,sell,300,1677456,5202185926.481899,0.47643189680175224,0.018759784501833833
train,2026-01-24,btcusdt,buy,1,352726,1213330475.0600998,0.11138047688435997,0.1342577861559753
train,2026-01-24,btcusdt,sell,1,352177,1244239069.6713004,-0.0774240665678355,0.04194528617784457
train,2026-01-24,btcusdt,buy,5,352726,1213330475.0600998,0.02526281888389426,0.03796373901044044
train,2026-01-24,btcusdt,sell,5,352177,1244239069.6713004,-0.1523013500988215,-0.06118936801718578
train,2026-01-24,btcusdt,buy,10,352726,1213330475.0600998,0.053208067232070784,0.015684047423166158
train,2026-01-24,btcusdt,sell,10,352177,1244239069.6713004,-0.37732309638591355,-0.21730989750751042
train,2026-01-24,btcusdt,buy,30,352726,1213330475.0600998,0.12756325095018567,0.03328480566354021
train,2026-01-24,btcusdt,sell,30,352177,1244239069.6713004,-0.6156656035805248,-0.3464747983721042
train,2026-01-24,btcusdt,buy,60,352726,1213330475.0600998,-0.040960208482846455,-0.06028727823779748
train,2026-01-24,btcusdt,sell,60,352177,1244239069.6713004,-0.48804109295113235,-0.27209136085292834
train,2026-01-24,btcusdt,buy,120,352726,1213330475.0600998,-0.21801422591987493,-0.16640469788033996
train,2026-01-24,btcusdt,sell,120,352177,1244239069.6713004,-0.1420842092199626,-0.06302638616765649
train,2026-01-24,btcusdt,buy,300,352726,1213330475.0600998,-0.5351074153421805,-0.271220260172844
train,2026-01-24,btcusdt,sell,300,352177,1244239069.6713004,0.275366393054977,0.21455470505093283
train,2026-01-25,btcusdt,buy,1,1420582,4684352312.1353,-0.12326647146064092,-0.12189427653131577
train,2026-01-25,btcusdt,sell,1,1470229,4953853553.234,-0.16523424754084082,-0.20800797095780335
train,2026-01-25,btcusdt,buy,5,1420582,4684352312.1353,-0.29252935638862626,-0.3070900579956769
train,2026-01-25,btcusdt,sell,5,1470229,4953853553.234,-0.1829564858779894,-0.3265057653337132
train,2026-01-25,btcusdt,buy,10,1420582,4684352312.1353,-0.33523733054663674,-0.35764885141302444
train,2026-01-25,btcusdt,sell,10,1470229,4953853553.234,0.05466148215646055,-0.1969081359200035
train,2026-01-25,btcusdt,buy,30,1420582,4684352312.1353,-0.7921483718211614,-0.6754460838552949
train,2026-01-25,btcusdt,sell,30,1470229,4953853553.234,1.5010612227604072,0.555399922051017
train,2026-01-25,btcusdt,buy,60,1420582,4684352312.1353,-0.8591484572258122,-0.6764724704197385
train,2026-01-25,btcusdt,sell,60,1470229,4953853553.234,2.060766102359605,0.8840133747303284
train,2026-01-25,btcusdt,buy,120,1420582,4684352312.1353,-0.7409353754983511,-0.5749961790399775
train,2026-01-25,btcusdt,sell,120,1470229,4953853553.234,2.4619303421788366,1.1087134558636944
train,2026-01-25,btcusdt,buy,300,1420582,4684352312.1353,0.628862664160232,0.8708490809538891
train,2026-01-25,btcusdt,sell,300,1470229,4953853553.234,0.6282177516770058,-0.296343394609007
train,2026-01-26,btcusdt,buy,1,1832768,5246819848.7626,-0.22449441758789598,-0.21491144172549015
train,2026-01-26,btcusdt,sell,1,1823087,5415930540.856901,-0.13056436283094464,-0.13724790366393552
train,2026-01-26,btcusdt,buy,5,1832768,5246819848.7626,-0.14713973759913454,-0.318860878183291
train,2026-01-26,btcusdt,sell,5,1823087,5415930540.856901,-0.3298784773981622,-0.32571877633553903
train,2026-01-26,btcusdt,buy,10,1832768,5246819848.7626,-0.07862816813922947,-0.33759724207255143
train,2026-01-26,btcusdt,sell,10,1823087,5415930540.856901,-0.282525235977097,-0.31225230034348256
train,2026-01-26,btcusdt,buy,30,1832768,5246819848.7626,0.09108523734571784,-0.3805215325525705
train,2026-01-26,btcusdt,sell,30,1823087,5415930540.856901,-0.38678952288307655,-0.3314931419858477
train,2026-01-26,btcusdt,buy,60,1832768,5246819848.7626,0.4416508094079393,-0.33783832393559887
train,2026-01-26,btcusdt,sell,60,1823087,5415930540.856901,-0.7714428878380706,-0.46051384532372114
train,2026-01-26,btcusdt,buy,120,1832768,5246819848.7626,0.4236497124056671,-0.39056482078127985
train,2026-01-26,btcusdt,sell,120,1823087,5415930540.856901,-0.6286518705407311,-0.28678450415671264
train,2026-01-26,btcusdt,buy,300,1832768,5246819848.7626,-1.4607880513414093,-1.8203085428527885
train,2026-01-26,btcusdt,sell,300,1823087,5415930540.856901,1.1264544304633537,0.8022391116234134
train,2026-01-27,btcusdt,buy,1,1585481,4764269871.284,-0.10514891035840943,-0.14124905725264203
train,2026-01-27,btcusdt,sell,1,1547193,4667523281.253899,-0.041427156521960336,-0.09307898065743966
train,2026-01-27,btcusdt,buy,5,1585481,4764269871.284,-0.18491890262933577,-0.25063944883443623
train,2026-01-27,btcusdt,sell,5,1547193,4667523281.253899,-0.07069631054051652,-0.18455586663242093
train,2026-01-27,btcusdt,buy,10,1585481,4764269871.284,-0.15951762118508084,-0.28181072949310737
train,2026-01-27,btcusdt,sell,10,1547193,4667523281.253899,0.014219575950337628,-0.16001078388826642
train,2026-01-27,btcusdt,buy,30,1585481,4764269871.284,-0.21552740769944861,-0.3302933895004128
train,2026-01-27,btcusdt,sell,30,1547193,4667523281.253899,0.2465497829183299,-0.023653620022873703
train,2026-01-27,btcusdt,buy,60,1585481,4764269871.284,-0.23732190742371312,-0.3644549046912997
train,2026-01-27,btcusdt,sell,60,1547193,4667523281.253899,0.48673896066392325,0.06404923109876423
train,2026-01-27,btcusdt,buy,120,1585481,4764269871.284,-0.12353718511654511,-0.31464354975974423
train,2026-01-27,btcusdt,sell,120,1547193,4667523281.253899,0.4261256050715585,-0.05637222571832669
train,2026-01-27,btcusdt,buy,300,1585481,4764269871.284,0.8735411082186546,0.2543356403489765
train,2026-01-27,btcusdt,sell,300,1547193,4667523281.253899,-0.48766617782194466,-0.6378822895523586
train,2026-01-28,btcusdt,buy,1,1749774,5047815818.7851,-0.2724707573222756,-0.23065645939112994
train,2026-01-28,btcusdt,sell,1,1741852,5081889956.296101,-0.11464683227474547,-0.15883837192529837
train,2026-01-28,btcusdt,buy,5,1749774,5047815818.7851,-0.2699842554369453,-0.30193161355505166
train,2026-01-28,btcusdt,sell,5,1741852,5081889956.296101,-0.008421197905030453,-0.23101055105476487
train,2026-01-28,btcusdt,buy,10,1749774,5047815818.7851,-0.2058360583025848,-0.28370522874535903
train,2026-01-28,btcusdt,sell,10,1741852,5081889956.296101,-0.09662779961946678,-0.30837983814687403
train,2026-01-28,btcusdt,buy,30,1749774,5047815818.7851,0.09646227281944962,-0.095251564612953
train,2026-01-28,btcusdt,sell,30,1741852,5081889956.296101,-0.3276581845144292,-0.4758551839133112
train,2026-01-28,btcusdt,buy,60,1749774,5047815818.7851,0.8743966638258491,0.4552647382291172
train,2026-01-28,btcusdt,sell,60,1741852,5081889956.296101,-0.8716323071637396,-0.7877378596874028
train,2026-01-28,btcusdt,buy,120,1749774,5047815818.7851,0.44868391071012587,0.4352663776339939
train,2026-01-28,btcusdt,sell,120,1741852,5081889956.296101,-0.653269278676176,-0.770473690030239
train,2026-01-28,btcusdt,buy,300,1749774,5047815818.7851,1.0095769132504484,0.7940038010568088
train,2026-01-28,btcusdt,sell,300,1741852,5081889956.296101,-0.7266861479361197,-1.0341228784018364
train,2026-01-29,btcusdt,buy,1,2590243,8346489321.9153,-0.027734999229060597,-0.10905553198165689
train,2026-01-29,btcusdt,sell,1,2654382,8987353837.0799,-0.05716977006049508,-0.15796001627457132
train,2026-01-29,btcusdt,buy,5,2590255,8346493280.4916,0.1341694731831786,-0.07467006429001127
train,2026-01-29,btcusdt,sell,5,2654306,8987319864.6497,-0.30198268712719695,-0.39428698832723896
train,2026-01-29,btcusdt,buy,10,2590254,8346493014.266899,0.09156953026091136,-0.003912522857848096
train,2026-01-29,btcusdt,sell,10,2654314,8987360773.5695,-0.2689469151158859,-0.4153867227927204
train,2026-01-29,btcusdt,buy,30,2590166,8346652201.42,0.3881090647096295,0.23313147202320214
train,2026-01-29,btcusdt,sell,30,2654300,8987119846.3878,-0.10154458857447914,-0.3734821189174919
train,2026-01-29,btcusdt,buy,60,2590200,8347046181.877399,0.8716465496059927,0.6944719746951095
train,2026-01-29,btcusdt,sell,60,2654337,8987508242.924,-0.3688725123014997,-0.851984544301867
train,2026-01-29,btcusdt,buy,120,2590243,8346539698.323999,2.6266915801056583,2.173623001868046
train,2026-01-29,btcusdt,sell,120,2654485,8987733151.1912,-2.151769561061317,-2.3571642331345406
train,2026-01-29,btcusdt,buy,300,2590127,8345964403.4042,6.018382476267838,5.277788989572606
train,2026-01-29,btcusdt,sell,300,2654490,8988347556.2964,-6.18694015322018,-6.098899632587156
train,2026-01-30,btcusdt,buy,1,3607059,9607168159.7893,-0.20843895930738718,-0.3071745203938171
train,2026-01-30,btcusdt,sell,1,3649066,9756318596.3734,-0.11704875847150747,-0.2721025146969616
train,2026-01-30,btcusdt,buy,5,3607059,9607168159.7893,-0.22970717441693148,-0.3344739470910056
train,2026-01-30,btcusdt,sell,5,3649066,9756318596.3734,-0.003099668948107201,-0.35006444271025744
train,2026-01-30,btcusdt,buy,10,3607059,9607168159.7893,-0.3114930548130344,-0.3186392267992908
train,2026-01-30,btcusdt,sell,10,3649066,9756318596.3734,0.2753889321361134,-0.24728725079293898
train,2026-01-30,btcusdt,buy,30,3607059,9607168159.7893,-0.6242980878700318,-0.4359813216608688
train,2026-01-30,btcusdt,sell,30,3649066,9756318596.3734,0.9640234550706827,-0.048609040927630645
train,2026-01-30,btcusdt,buy,60,3607059,9607168159.7893,-0.1658652245770146,-0.2669314989075321
train,2026-01-30,btcusdt,sell,60,3649066,9756318596.3734,0.502347066691903,-0.09159610346835009
train,2026-01-30,btcusdt,buy,120,3607059,9607168159.7893,0.022790610335752158,-0.2853335886145782
train,2026-01-30,btcusdt,sell,120,3649066,9756318596.3734,-0.026712833530685976,-0.41154665526294415
train,2026-01-30,btcusdt,buy,300,3607059,9607168159.7893,-0.07071350444228097,-0.9120305522914144
train,2026-01-30,btcusdt,sell,300,3649066,9756318596.3734,-1.9007437710797601,-1.000051571458696
train,2026-01-31,btcusdt,buy,1,3616916,9061047884.948002,-0.10737469997280487,-0.21098860789852739
train,2026-01-31,btcusdt,sell,1,3819465,10033426423.5262,0.1428071680110975,-0.17092127341419994
train,2026-01-31,btcusdt,buy,5,3616916,9061047884.948002,-0.3022972438091605,-0.33967463038629997
train,2026-01-31,btcusdt,sell,5,3819465,10033426423.5262,0.48937704510528407,-0.13324561331016516
train,2026-01-31,btcusdt,buy,10,3616916,9061047884.948002,-0.6596889429615317,-0.3980072875600098
train,2026-01-31,btcusdt,sell,10,3819465,10033426423.5262,0.9676671559351019,0.11965123038287713
train,2026-01-31,btcusdt,buy,30,3616916,9061047884.948002,-1.008834191367328,-0.39332132560738614
train,2026-01-31,btcusdt,sell,30,3819465,10033426423.5262,1.0427149901624253,0.01699294388608039
train,2026-01-31,btcusdt,buy,60,3616916,9061047884.948002,-2.5368505123320775,-1.017809507353879
train,2026-01-31,btcusdt,sell,60,3819465,10033426423.5262,5.2976990178141445,1.4308960736447545
train,2026-01-31,btcusdt,buy,120,3616916,9061047884.948002,-3.0475132398798475,-0.8025177326156819
train,2026-01-31,btcusdt,sell,120,3819465,10033426423.5262,6.922627869689952,1.396538803021343
train,2026-01-31,btcusdt,buy,300,3616916,9061047884.948002,-1.046747710292406,1.4538878859780047
train,2026-01-31,btcusdt,sell,300,3819465,10033426423.5262,4.7827792826145785,-0.922457162115294
validation,2026-02-01,btcusdt,buy,1,3358117,6528465276.8192,-0.3127302251155727,-0.2664592177409818
validation,2026-02-01,btcusdt,sell,1,3401398,7066714642.351701,-0.21941072701574776,-0.267478116795219
validation,2026-02-01,btcusdt,buy,5,3358117,6528465276.8192,-0.40539471352923623,-0.4346293795507125
validation,2026-02-01,btcusdt,sell,5,3401398,7066714642.351701,-0.36340272768259835,-0.40814444631411734
validation,2026-02-01,btcusdt,buy,10,3358117,6528465276.8192,-0.43947543613594053,-0.4837577575445352
validation,2026-02-01,btcusdt,sell,10,3401398,7066714642.351701,-0.433867723314557,-0.4734041190926313
validation,2026-02-01,btcusdt,buy,30,3358117,6528465276.8192,-0.23624179430239012,-0.3987590792567539
validation,2026-02-01,btcusdt,sell,30,3401398,7066714642.351701,-0.4158573464400644,-0.4781739329448459
validation,2026-02-01,btcusdt,buy,60,3358117,6528465276.8192,0.03052429564410249,-0.31362204011848255
validation,2026-02-01,btcusdt,sell,60,3401398,7066714642.351701,-0.7460324782983788,-0.5603115601347063
validation,2026-02-01,btcusdt,buy,120,3358117,6528465276.8192,0.1281678342207089,-0.5886253194813974
validation,2026-02-01,btcusdt,sell,120,3401398,7066714642.351701,-1.2159686053644423,-0.6671143999338905
validation,2026-02-01,btcusdt,buy,300,3358117,6528465276.8192,-0.6214347294855544,-1.6412205551641046
validation,2026-02-01,btcusdt,sell,300,3401398,7066714642.351701,0.8334386323019631,0.8221446998695447
validation,2026-02-02,btcusdt,buy,1,5222584,9392755116.3136,-0.2726914880280153,-0.29253081304710704
validation,2026-02-02,btcusdt,sell,1,5133412,9402903554.705399,-0.1290245751270004,-0.2536001676915205
validation,2026-02-02,btcusdt,buy,5,5222584,9392755116.3136,-0.30678313616115843,-0.37245202486689816
validation,2026-02-02,btcusdt,sell,5,5133412,9402903554.705399,-0.12128080748697202,-0.2925293717500912
validation,2026-02-02,btcusdt,buy,10,5222584,9392755116.3136,-0.42116122302150966,-0.4485542149912381
validation,2026-02-02,btcusdt,sell,10,5133412,9402903554.705399,-0.09796811306229256,-0.3006353740683735
validation,2026-02-02,btcusdt,buy,30,5222584,9392755116.3136,-0.44351150629863245,-0.48998776144134804
validation,2026-02-02,btcusdt,sell,30,5133412,9402903554.705399,0.15337770400101536,-0.13539508413985904
validation,2026-02-02,btcusdt,buy,60,5222584,9392755116.3136,-0.15127460394791553,-0.48413910468759863
validation,2026-02-02,btcusdt,sell,60,5133412,9402903554.705399,0.11580432612771517,-0.037962806297889284
validation,2026-02-02,btcusdt,buy,120,5222584,9392755116.3136,-0.5615991052824162,-0.7242394474032735
validation,2026-02-02,btcusdt,sell,120,5133412,9402903554.705399,0.2510981982746372,0.295235040345282
validation,2026-02-02,btcusdt,buy,300,5222584,9392755116.3136,-2.001702055642826,-2.0041434672521237
validation,2026-02-02,btcusdt,sell,300,5133412,9402903554.705399,1.2431682714145416,1.4929142229165013
validation,2026-02-03,btcusdt,buy,1,4405668,10648492265.5905,-0.24348148858282653,-0.26296312647251696
validation,2026-02-03,btcusdt,sell,1,4494374,10991377345.446398,-0.03569607853276009,-0.17113628320986243
validation,2026-02-03,btcusdt,buy,5,4405658,10648477989.7452,-0.32621703889490167,-0.3536092572483345
validation,2026-02-03,btcusdt,sell,5,4494441,10991433746.5166,-0.09604265381685063,-0.27891091306349053
validation,2026-02-03,btcusdt,buy,10,4405497,10647811548.7945,-0.4611612272298729,-0.45028142758830886
validation,2026-02-03,btcusdt,sell,10,4494503,10991426155.127897,-0.004309178034649972,-0.23140541650889826
validation,2026-02-03,btcusdt,buy,30,4405415,10647501706.9403,-0.7027305723312768,-0.5393994530190795
validation,2026-02-03,btcusdt,sell,30,4494718,10991880306.237997,0.46064341321909147,-0.03826687018323231
validation,2026-02-03,btcusdt,buy,60,4405080,10646700973.480001,-0.47935994173698027,-0.24073471118347334
validation,2026-02-03,btcusdt,sell,60,4494798,10991763816.295698,0.14503232316437054,-0.431197601804171
validation,2026-02-03,btcusdt,buy,120,4405111,10646135907.5256,-0.2585840111790649,0.32152432632197825
validation,2026-02-03,btcusdt,sell,120,4495684,10994453267.259298,-0.5803455651615508,-1.0463533935274065
validation,2026-02-03,btcusdt,buy,300,4403473,10636796329.555601,0.31200524632728466,0.9257672479950236
validation,2026-02-03,btcusdt,sell,300,4494494,10992377719.2469,-1.4662534264296894,-1.4740949548046725
validation,2026-02-04,btcusdt,buy,1,4570034,10074467753.8326,-0.23793709365595145,-0.31251735454320523
validation,2026-02-04,btcusdt,sell,1,4575418,10187114615.541899,-0.21283010100739103,-0.2518065644004451
validation,2026-02-04,btcusdt,buy,5,4570034,10074467753.8326,-0.3050066321998312,-0.41828573083393494
validation,2026-02-04,btcusdt,sell,5,4575418,10187114615.541899,-0.26649800535684837,-0.32056009395038015
validation,2026-02-04,btcusdt,buy,10,4570034,10074467753.8326,-0.3189901962126829,-0.45953541420442806
validation,2026-02-04,btcusdt,sell,10,4575418,10187114615.541899,-0.26397300672389823,-0.33882453434164594
validation,2026-02-04,btcusdt,buy,30,4570034,10074467753.8326,-0.5531636550656291,-0.5000524709750547
validation,2026-02-04,btcusdt,sell,30,4575418,10187114615.541899,-0.2797636697449531,-0.5209057797569282
validation,2026-02-04,btcusdt,buy,60,4570034,10074467753.8326,-0.38742091064342044,-0.4034168471256999
validation,2026-02-04,btcusdt,sell,60,4575418,10187114615.541899,-0.22311506041542511,-0.6118858107967353
validation,2026-02-04,btcusdt,buy,120,4570034,10074467753.8326,-1.187764958536585,-0.5872345818884017
validation,2026-02-04,btcusdt,sell,120,4575418,10187114615.541899,0.8794086910456899,-0.27754895219924247
validation,2026-02-04,btcusdt,buy,300,4570034,10074467753.8326,-1.5086392384113205,-0.20235341607098922
validation,2026-02-04,btcusdt,sell,300,4575418,10187114615.541899,1.674711471667254,-0.2917499212202205
validation,2026-02-05,btcusdt,buy,1,9684138,20040854119.812595,-0.25876108194849906,-0.2939260728515289
validation,2026-02-05,btcusdt,sell,1,9896854,21304819148.137703,-0.18818002064992412,-0.2669537420700198
